0.00000000,0.00083500,-0.00000000
0.00000010,0.00084228,-0.00000000
0.00000020,0.00089489,-0.00000001
0.00000030,0.00089598,-0.00000006
0.00000040,0.00071236,-0.00000020
0.00000050,0.00089888,-0.00000053
0.00000060,0.00090068,-0.00000121
0.00000070,0.00101966,-0.00000242
0.00000080,0.00105253,-0.00000437
0.00000090,0.00058974,-0.00000722
0.00000100,0.00083088,-0.00001104
0.00000110,0.00072868,-0.00001583
0.00000120,0.00092118,-0.00002140
0.00000130,0.00110197,-0.00002745
0.00000140,0.00100572,-0.00003356
0.00000150,0.00103127,-0.00003918
0.00000160,0.00094151,-0.00004373
0.00000170,0.00115996,-0.00004661
0.00000180,0.00106218,-0.00004730
0.00000190,0.00081085,-0.00004537
0.00000200,0.00093172,-0.00004054
0.00000210,0.00085181,-0.00003270
0.00000220,0.00103932,-0.00002195
0.00000230,0.00094750,-0.00000857
0.00000240,0.00099800,0.00000698
0.00000250,0.00093025,0.00002409
0.00000260,0.00085663,0.00004205
0.00000270,0.00089599,0.00006008
0.00000280,0.00100062,0.00007738
0.00000290,0.00125936,0.00009315
0.00000300,0.00118676,0.00010667
0.00000310,0.00113459,0.00011730
0.00000320,0.00114472,0.00012454
0.00000330,0.00106720,0.00012802
0.00000340,0.00108408,0.00012755
0.00000350,0.00114995,0.00012308
0.00000360,0.00108916,0.00011475
0.00000370,0.00110973,0.00010283
0.00000380,0.00094152,0.00008774
0.00000390,0.00100570,0.00007001
0.00000400,0.00099268,0.00005024
0.00000410,0.00103579,0.00002909
0.00000420,0.00105350,0.00000722
0.00000430,0.00100403,-0.00001470
0.00000440,0.00109548,-0.00003604
0.00000450,0.00080793,-0.00005622
0.00000460,0.00081319,-0.00007472
0.00000470,0.00074103,-0.00009110
0.00000480,0.00078475,-0.00010498
0.00000490,0.00095862,-0.00011610
0.00000500,0.00100097,-0.00012424
0.00000510,0.00102267,-0.00012930
0.00000520,0.00108546,-0.00013125
0.00000530,0.00077815,-0.00013013
0.00000540,0.00072028,-0.00012610
0.00000550,0.00066755,-0.00011936
0.00000560,0.00052696,-0.00011018
0.00000570,0.00076416,-0.00009888
0.00000580,0.00073039,-0.00008583
0.00000590,0.00084403,-0.00007141
0.00000600,0.00095059,-0.00005604
0.00000610,0.00104901,-0.00004013
0.00000620,0.00113039,-0.00002408
0.00000630,0.00108994,-0.00000829
0.00000640,0.00099109,0.00000688
0.00000650,0.00086550,0.00002109
0.00000660,0.00071836,0.00003404
0.00000670,0.00097508,0.00004547
0.00000680,0.00087221,0.00005516
0.00000690,0.00104650,0.00006297
0.00000700,0.00113319,0.00006879
0.00000710,0.00091433,0.00007258
0.00000720,0.00099099,0.00007432
0.00000730,0.00094518,0.00007409
0.00000740,0.00102455,0.00007195
0.00000750,0.00091888,0.00006806
0.00000760,0.00103083,0.00006256
0.00000770,0.00114553,0.00005565
0.00000780,0.00112254,0.00004752
0.00000790,0.00108983,0.00003841
0.00000800,0.00106590,0.00002852
0.00000810,0.00122977,0.00001808
0.00000820,0.00100268,0.00000731
0.00000830,0.00092653,-0.00000357
0.00000840,0.00088805,-0.00001436
0.00000850,0.00105509,-0.00002487
0.00000860,0.00109555,-0.00003491
0.00000870,0.00102427,-0.00004429
0.00000880,0.00109529,-0.00005285
0.00000890,0.00103027,-0.00006041
0.00000900,0.00080257,-0.00006682
0.00000910,0.00074780,-0.00007194
0.00000920,0.00091974,-0.00007562
0.00000930,0.00101668,-0.00007778
0.00000940,0.00088152,-0.00007831
0.00000950,0.00099178,-0.00007717
0.00000960,0.00089905,-0.00007434
0.00000970,0.00082269,-0.00006982
0.00000980,0.00098235,-0.00006367
0.00000990,0.00094040,-0.00005596
0.00001000,0.00097172,-0.00004677
0.00001010,0.00092066,-0.00003625
0.00001020,0.00089177,-0.00002453
0.00001030,0.00092213,-0.00001179
0.00001040,0.00083557,0.00000176
0.00001050,0.00083099,0.00001590
0.00001060,0.00073845,0.00003037
0.00001070,0.00083171,0.00004488
0.00001080,0.00085083,0.00005913
0.00001090,0.00086313,0.00007282
0.00001100,0.00107844,0.00008563
0.00001110,0.00111055,0.00009728
0.00001120,0.00114786,0.00010750
0.00001130,0.00082951,0.00011607
0.00001140,0.00091113,0.00012282
0.00001150,0.00101959,0.00012761
0.00001160,0.00094745,0.00013038
0.00001170,0.00106253,0.00013107
0.00001180,0.00102065,0.00012970
0.00001190,0.00110206,0.00012630
0.00001200,0.00098812,0.00012093
0.00001210,0.00102225,0.00011370
0.00001220,0.00093084,0.00010473
0.00001230,0.00105316,0.00009418
0.00001240,0.00113036,0.00008223
0.00001250,0.00108223,0.00006908
0.00001260,0.00102982,0.00005496
0.00001270,0.00106995,0.00004009
0.00001280,0.00116031,0.00002471
0.00001290,0.00091119,0.00000907
0.00001300,0.00092583,-0.00000661
0.00001310,0.00084886,-0.00002208
0.00001320,0.00080828,-0.00003715
0.00001330,0.00098012,-0.00005159
0.00001340,0.00105319,-0.00006520
0.00001350,0.00086666,-0.00007781
0.00001360,0.00087468,-0.00008923
0.00001370,0.00102495,-0.00009929
0.00001380,0.00099996,-0.00010784
0.00001390,0.00088006,-0.00011474
0.00001400,0.00097833,-0.00011988
0.00001410,0.00100700,-0.00012315
0.00001420,0.00094537,-0.00012449
0.00001430,0.00102775,-0.00012388
0.00001440,0.00104391,-0.00012130
0.00001450,0.00104461,-0.00011682
0.00001460,0.00103493,-0.00011052
0.00001470,0.00097780,-0.00010254
0.00001480,0.00117189,-0.00009304
0.00001490,0.00112499,-0.00008223
0.00001500,0.00089569,-0.00007036
0.00001510,0.00091462,-0.00005767
0.00001520,0.00081554,-0.00004443
0.00001530,0.00070215,-0.00003091
0.00001540,0.00092298,-0.00001739
0.00001550,0.00094560,-0.00000412
0.00001560,0.00112747,0.00000866
0.00001570,0.00107222,0.00002072
0.00001580,0.00095768,0.00003189
0.00001590,0.00112165,0.00004199
0.00001600,0.00090064,0.00005091
0.00001610,0.00092829,0.00005855
0.00001620,0.00086227,0.00006484
0.00001630,0.00088173,0.00006976
0.00001640,0.00115504,0.00007331
0.00001650,0.00112274,0.00007550
0.00001660,0.00112026,0.00007639
0.00001670,0.00090345,0.00007603
0.00001680,0.00102797,0.00007447
0.00001690,0.00097303,0.00007178
0.00001700,0.00106820,0.00006803
0.00001710,0.00092029,0.00006328
0.00001720,0.00075031,0.00005759
0.00001730,0.00085036,0.00005104
0.00001740,0.00101949,0.00004370
0.00001750,0.00105426,0.00003567
0.00001760,0.00094456,0.00002707
0.00001770,0.00093601,0.00001802
0.00001780,0.00087967,0.00000868
0.00001790,0.00094908,-0.00000080
0.00001800,0.00109783,-0.00001022
0.00001810,0.00101543,-0.00001940
0.00001820,0.00088271,-0.00002815
0.00001830,0.00062949,-0.00003628
0.00001840,0.00074287,-0.00004363
0.00001850,0.00082226,-0.00005005
0.00001860,0.00101728,-0.00005539
0.00001870,0.00088102,-0.00005957
0.00001880,0.00064563,-0.00006248
0.00001890,0.00078655,-0.00006408
0.00001900,0.00076867,-0.00006433
0.00001910,0.00083609,-0.00006324
0.00001920,0.00109545,-0.00006083
0.00001930,0.00091893,-0.00005716
0.00001940,0.00087321,-0.00005231
0.00001950,0.00104622,-0.00004643
0.00001960,0.00096075,-0.00003965
0.00001970,0.00095762,-0.00003217
0.00001980,0.00090423,-0.00002419
0.00001990,0.00083112,-0.00001591
0.00002000,0.00088994,-0.00000755
0.00002010,0.00086663,0.00000070
0.00002020,0.00095543,0.00000868
0.00002030,0.00101383,0.00001622
0.00002040,0.00105387,0.00002323
0.00002050,0.00106272,0.00002961
0.00002060,0.00118293,0.00003529
0.00002070,0.00114979,0.00004023
0.00002080,0.00104362,0.00004441
0.00002090,0.00088582,0.00004780
0.00002100,0.00095966,0.00005042
0.00002110,0.00110873,0.00005225
0.00002120,0.00117356,0.00005333
0.00002130,0.00102286,0.00005366
0.00002140,0.00093606,0.00005328
0.00002150,0.00108243,0.00005218
0.00002160,0.00098939,0.00005041
0.00002170,0.00106387,0.00004797
0.00002180,0.00109150,0.00004490
0.00002190,0.00111327,0.00004122
0.00002200,0.00111279,0.00003698
0.00002210,0.00099638,0.00003221
0.00002220,0.00090069,0.00002700
0.00002230,0.00094155,0.00002141
0.00002240,0.00066902,0.00001555
0.00002250,0.00066238,0.00000952
0.00002260,0.00083136,0.00000342
0.00002270,0.00087748,-0.00000260
0.00002280,0.00104370,-0.00000844
0.00002290,0.00089302,-0.00001396
0.00002300,0.00106783,-0.00001904
0.00002310,0.00108367,-0.00002359
0.00002320,0.00104105,-0.00002749
0.00002330,0.00105806,-0.00003069
0.00002340,0.00099932,-0.00003313
0.00002350,0.00089261,-0.00003480
0.00002360,0.00078543,-0.00003571
0.00002370,0.00097691,-0.00003591
0.00002380,0.00094170,-0.00003547
0.00002390,0.00094442,-0.00003447
0.00002400,0.00080629,-0.00003303
0.00002410,0.00085723,-0.00003123
0.00002420,0.00081963,-0.00002920
0.00002430,0.00092209,-0.00002703
0.00002440,0.00076896,-0.00002480
0.00002450,0.00078985,-0.00002259
0.00002460,0.00093656,-0.00002045
0.00002470,0.00097401,-0.00001843
0.00002480,0.00100482,-0.00001654
0.00002490,0.00091272,-0.00001479
0.00002500,0.00107225,-0.00001318
0.00002510,0.00085964,-0.00001167
0.00002520,0.00104114,-0.00001024
0.00002530,0.00101890,-0.00000885
0.00002540,0.00095552,-0.00000748
0.00002550,0.00116365,-0.00000608
0.00002560,0.00107935,-0.00000463
0.00002570,0.00122947,-0.00000309
0.00002580,0.00117065,-0.00000145
0.00002590,0.00094415,0.00000030
0.00002600,0.00118312,0.00000215
0.00002610,0.00125414,0.00000408
0.00002620,0.00131795,0.00000606
0.00002630,0.00137278,0.00000803
0.00002640,0.00107230,0.00000995
0.00002650,0.00103825,0.00001178
0.00002660,0.00097081,0.00001346
0.00002670,0.00102982,0.00001497
0.00002680,0.00104991,0.00001629
0.00002690,0.00102329,0.00001741
0.00002700,0.00103615,0.00001834
0.00002710,0.00104295,0.00001908
0.00002720,0.00101184,0.00001965
0.00002730,0.00081662,0.00002007
0.00002740,0.00084505,0.00002035
0.00002750,0.00103405,0.00002052
0.00002760,0.00125618,0.00002058
0.00002770,0.00117870,0.00002055
0.00002780,0.00102113,0.00002046
0.00002790,0.00099050,0.00002029
0.00002800,0.00091129,0.00002008
0.00002810,0.00098678,0.00001980
0.00002820,0.00107173,0.00001946
0.00002830,0.00089802,0.00001905
0.00002840,0.00102974,0.00001853
