0.00000000,-0.00004390,-0.00000000
0.00000010,-0.00009652,-0.00000000
0.00000020,-0.00012687,-0.00000000
0.00000030,-0.00007353,-0.00000000
0.00000040,-0.00004709,-0.00000000
0.00000050,-0.00009302,-0.00000000
0.00000060,-0.00018019,-0.00000001
0.00000070,-0.00029715,-0.00000001
0.00000080,-0.00037626,-0.00000003
0.00000090,-0.00021372,-0.00000005
0.00000100,-0.00025106,-0.00000009
0.00000110,-0.00027311,-0.00000016
0.00000120,-0.00012861,-0.00000024
0.00000130,0.00012319,-0.00000037
0.00000140,0.00016024,-0.00000053
0.00000150,-0.00006323,-0.00000074
0.00000160,-0.00009762,-0.00000100
0.00000170,-0.00030547,-0.00000132
0.00000180,-0.00025841,-0.00000169
0.00000190,-0.00024729,-0.00000212
0.00000200,-0.00015503,-0.00000261
0.00000210,-0.00013884,-0.00000314
0.00000220,-0.00007816,-0.00000371
0.00000230,-0.00017843,-0.00000431
0.00000240,-0.00039996,-0.00000492
0.00000250,-0.00037305,-0.00000554
0.00000260,-0.00034117,-0.00000614
0.00000270,-0.00009763,-0.00000670
0.00000280,-0.00008036,-0.00000721
0.00000290,-0.00023411,-0.00000764
0.00000300,-0.00020778,-0.00000798
0.00000310,-0.00010015,-0.00000820
0.00000320,-0.00015561,-0.00000830
0.00000330,-0.00003878,-0.00000825
0.00000340,-0.00002070,-0.00000805
0.00000350,-0.00006332,-0.00000768
0.00000360,-0.00010525,-0.00000715
0.00000370,-0.00011475,-0.00000645
0.00000380,0.00013804,-0.00000559
0.00000390,0.00008684,-0.00000457
0.00000400,0.00019061,-0.00000339
0.00000410,0.00033337,-0.00000208
0.00000420,0.00010932,-0.00000065
0.00000430,-0.00009437,0.00000088
0.00000440,-0.00012616,0.00000250
0.00000450,-0.00014048,0.00000417
0.00000460,-0.00025677,0.00000587
0.00000470,-0.00011418,0.00000758
0.00000480,0.00023729,0.00000927
0.00000490,0.00002941,0.00001091
0.00000500,-0.00007116,0.00001248
0.00000510,-0.00007996,0.00001395
0.00000520,-0.00009570,0.00001529
0.00000530,-0.00002877,0.00001647
0.00000540,-0.00000365,0.00001748
0.00000550,0.00024996,0.00001829
0.00000560,0.00004528,0.00001889
0.00000570,-0.00016036,0.00001925
0.00000580,-0.00009905,0.00001937
0.00000590,-0.00011472,0.00001923
0.00000600,-0.00022681,0.00001882
0.00000610,-0.00023612,0.00001814
