0.00000000,-0.00007868,0.00000000
0.00000010,-0.00023070,0.00000000
0.00000020,-0.00011755,0.00000000
0.00000030,-0.00028794,0.00000000
0.00000040,-0.00023294,0.00000000
0.00000050,-0.00020637,0.00000000
0.00000060,-0.00023687,0.00000000
0.00000070,-0.00013789,0.00000000
0.00000080,-0.00017996,0.00000000
0.00000090,-0.00006035,0.00000001
0.00000100,-0.00005992,0.00000001
0.00000110,0.00006680,0.00000002
0.00000120,0.00010761,0.00000004
0.00000130,0.00001871,0.00000006
0.00000140,-0.00007396,0.00000009
0.00000150,-0.00000374,0.00000014
0.00000160,-0.00006331,0.00000020
0.00000170,-0.00032171,0.00000028
0.00000180,-0.00039202,0.00000039
0.00000190,-0.00031119,0.00000053
0.00000200,-0.00007883,0.00000071
0.00000210,-0.00023350,0.00000092
0.00000220,-0.00026454,0.00000118
0.00000230,-0.00005362,0.00000149
0.00000240,0.00009760,0.00000185
0.00000250,0.00008999,0.00000226
0.00000260,-0.00010746,0.00000272
0.00000270,-0.00014546,0.00000324
0.00000280,-0.00032971,0.00000381
0.00000290,-0.00037986,0.00000443
0.00000300,-0.00014753,0.00000509
0.00000310,0.00013168,0.00000580
0.00000320,0.00003221,0.00000653
0.00000330,0.00017741,0.00000729
0.00000340,0.00019915,0.00000806
0.00000350,-0.00004449,0.00000884
0.00000360,-0.00023745,0.00000961
0.00000370,-0.00009707,0.00001036
0.00000380,-0.00005449,0.00001109
0.00000390,-0.00004547,0.00001176
0.00000400,-0.00006255,0.00001237
0.00000410,-0.00034273,0.00001291
0.00000420,-0.00014050,0.00001335
0.00000430,-0.00005713,0.00001367
0.00000440,-0.00001955,0.00001387
0.00000450,-0.00023780,0.00001392
0.00000460,-0.00022216,0.00001381
0.00000470,-0.00004193,0.00001351
0.00000480,-0.00020791,0.00001303
0.00000490,-0.00011737,0.00001234
0.00000500,-0.00018885,0.00001145
0.00000510,-0.00022335,0.00001033
0.00000520,-0.00015664,0.00000900
0.00000530,-0.00015518,0.00000745
0.00000540,-0.00010283,0.00000567
0.00000550,-0.00016644,0.00000368
0.00000560,-0.00022131,0.00000149
0.00000570,-0.00020275,-0.00000089
0.00000580,-0.00018264,-0.00000346
0.00000590,-0.00014658,-0.00000618
0.00000600,-0.00006663,-0.00000906
0.00000610,-0.00006024,-0.00001205
0.00000620,-0.00007228,-0.00001515
0.00000630,-0.00009679,-0.00001833
0.00000640,-0.00010369,-0.00002156
0.00000650,-0.00016262,-0.00002482
0.00000660,-0.00018057,-0.00002808
0.00000670,-0.00003125,-0.00003131
0.00000680,-0.00008269,-0.00003449
0.00000690,-0.00011557,-0.00003758
0.00000700,-0.00024849,-0.00004055
0.00000710,-0.00030410,-0.00004338
